0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.2563e-206,4.62512e-204,9.26696e-202,1.81438e-199,3.47033e-197,6.48234e-195,1.18216e-192,2.10408e-190,3.65377e-188,6.18811e-186,1.02177e-183,1.6442e-181,2.57744e-179,3.93434e-177,5.84534e-175,8.44893e-173,1.18751e-170,1.62215e-168,2.15245e-166,2.77279e-164,3.46567e-162,4.2002e-160,4.93265e-158,5.6094e-156,6.17247e-154,6.56706e-152,6.74985e-150,6.6965e-148,6.40664e-146,5.90488e-144,5.23759e-142,4.46584e-140,3.65596e-138,2.86989e-136,2.1572e-134,1.55034e-132,1.06358e-130,6.95286e-129,4.32294e-127,2.55105e-125,1.42562e-123,7.52588e-122,3.74283e-120,1.74836e-118,7.64554e-117,3.11841e-115,1.18147e-113,4.13885e-112,1.33371e-110,3.93043e-109,1.05232e-107,2.54055e-106,5.48323e-105,1.04749e-103,1.75044e-102,2.5221e-101,3.07472e-100,3.08729e-99,2.44613e-98,1.41853e-97,5.21244e-97,9.22163e-97,1.19243e-96,1.28568e-96,1.19243e-96,9.22163e-97,5.21244e-97,1.41853e-97,2.44613e-98,3.08729e-99,3.07472e-100,2.5221e-101,1.75044e-102,1.04749e-103,5.48323e-105,2.54055e-106,1.05232e-107,3.93043e-109,1.33371e-110,4.13885e-112,1.18147e-113,3.11841e-115,7.64554e-117,1.74836e-118,3.74283e-120,7.52588e-122,1.42562e-123,2.55105e-125,4.32294e-127,6.95286e-129,1.06358e-130,1.55034e-132,2.1572e-134,2.86989e-136,3.65596e-138,4.46584e-140,5.23759e-142,5.90488e-144,6.40664e-146,6.6965e-148,6.74985e-150,6.56706e-152,6.17247e-154,5.6094e-156,4.93265e-158,4.2002e-160,3.46567e-162,2.77279e-164,2.15245e-166,1.62215e-168,1.18751e-170,8.44893e-173,5.84534e-175,3.93434e-177,2.57744e-179,1.6442e-181,1.02177e-183,6.18811e-186,3.65377e-188,2.10408e-190,1.18216e-192,6.48234e-195,3.47033e-197,1.81438e-199,9.26696e-202,4.62501e-204,0
0,4.62512e-204,9.42943e-202,1.87909e-199,3.6593e-197,6.96162e-195,1.29346e-192,2.34634e-190,4.15414e-188,7.17587e-186,1.20897e-183,1.98585e-181,3.17903e-179,4.95776e-177,7.52896e-175,1.11288e-172,1.6004e-170,2.23799e-168,3.04171e-166,4.01582e-164,5.14734e-162,6.40154e-160,7.71985e-158,9.0213e-156,1.02085e-153,1.11782e-151,1.18347e-149,1.2105e-147,1.19511e-145,1.13786e-143,1.04369e-141,9.21305e-140,7.81794e-138,6.36963e-136,4.9763e-134,3.72277e-132,2.66282e-130,1.81815e-128,1.18296e-126,7.3204e-125,4.2996e-123,2.39147e-121,1.25653e-119,6.21966e-118,2.89165e-116,1.25854e-114,5.10889e-113,1.92637e-111,6.71595e-110,2.15367e-108,6.31573e-107,1.68254e-105,4.04146e-104,8.67751e-103,1.64893e-101,2.74058e-100,3.92695e-99,4.76084e-98,4.7543e-97,3.74768e-96,2.16359e-95,7.92392e-95,1.40131e-94,1.81192e-94,1.95359e-94,1.81192e-94,1.40131e-94,7.92392e-95,2.16359e-95,3.74768e-96,4.7543e-97,4.76084e-98,3.92695e-99,2.74058e-100,1.64893e-101,8.67751e-103,4.04146e-104,1.68254e-105,6.31573e-107,2.15367e-108,6.71595e-110,1.92637e-111,5.10889e-113,1.25854e-114,2.89165e-116,6.21966e-118,1.25653e-119,2.39147e-121,4.2996e-123,7.3204e-125,1.18296e-126,1.81815e-128,2.66282e-130,3.72277e-132,4.9763e-134,6.36963e-136,7.81794e-138,9.21305e-140,1.04369e-141,1.13786e-143,1.19511e-145,1.2105e-147,1.18347e-149,1.11782e-151,1.02085e-153,9.0213e-156,7.71985e-158,6.40154e-160,5.14734e-162,4.01582e-164,3.04171e-166,2.23799e-168,1.6004e-170,1.11288e-172,7.52896e-175,4.95776e-177,3.17903e-179,1.98585e-181,1.20897e-183,7.17587e-186,4.15414e-188,2.34634e-190,1.29346e-192,6.96162e-195,3.6593e-197,1.87909e-199,9.42921e-202,0
0,9.26696e-202,1.87909e-199,3.7245e-197,7.21422e-195,1.36516e-192,2.52301e-190,4.55262e-188,8.01799e-186,1.37779e-183,2.3092e-181,3.77345e-179,6.00957e-177,9.32397e-175,1.40873e-172,2.0717e-170,2.96416e-168,4.12417e-166,5.57714e-164,7.32642e-162,9.34399e-160,1.15631e-157,1.38755e-155,1.6135e-153,1.8169e-151,1.97977e-149,2.08585e-147,2.12314e-145,2.08603e-143,1.97653e-141,1.80426e-139,1.58507e-137,1.33864e-135,1.08546e-133,8.44003e-132,6.28412e-130,4.47369e-128,3.04021e-126,1.96878e-124,1.2126e-122,7.08875e-121,3.92434e-119,2.05226e-117,1.01107e-115,4.67859e-114,2.02667e-112,8.18811e-111,3.07273e-109,1.06612e-107,3.40228e-106,9.9284e-105,2.63181e-103,6.28956e-102,1.34345e-100,2.53933e-99,4.19752e-98,5.98126e-97,7.21095e-96,7.16164e-95,5.61629e-94,3.22781e-93,1.17825e-92,2.08283e-92,2.693e-92,2.90356e-92,2.693e-92,2.08283e-92,1.17825e-92,3.22781e-93,5.61629e-94,7.16164e-95,7.21095e-96,5.98126e-97,4.19752e-98,2.53933e-99,1.34345e-100,6.28956e-102,2.63181e-103,9.9284e-105,3.40228e-106,1.06612e-107,3.07273e-109,8.18811e-111,2.02667e-112,4.67859e-114,1.01107e-115,2.05226e-117,3.92434e-119,7.08875e-121,1.2126e-122,1.96878e-124,3.04021e-126,4.47369e-128,6.28412e-130,8.44003e-132,1.08546e-133,1.33864e-135,1.58507e-137,1.80426e-139,1.97653e-141,2.08603e-143,2.12314e-145,2.08585e-147,1.97977e-149,1.8169e-151,1.6135e-153,1.38755e-155,1.15631e-157,9.34399e-160,7.32642e-162,5.57714e-164,4.12417e-166,2.96416e-168,2.0717e-170,1.40873e-172,9.32397e-175,6.00957e-177,3.77345e-179,2.3092e-181,1.37779e-183,8.01799e-186,4.55262e-188,2.52301e-190,1.36516e-192,7.21422e-195,3.7245e-197,1.87904e-199,0
0,1.81438e-199,3.6593e-197,7.21422e-195,1.38993e-192,2.61625e-190,4.80971e-188,8.63326e-186,1.51253e-183,2.58559e-181,4.31106e-179,7.00836e-177,1.11042e-174,1.71404e-172,2.57652e-170,3.76991e-168,5.36674e-166,7.42951e-164,9.99675e-162,1.30669e-159,1.65827e-157,2.04196e-155,2.43826e-153,2.82141e-151,3.16157e-149,3.42823e-147,3.59443e-145,3.64102e-143,3.56017e-141,3.35712e-139,3.04988e-137,2.6666e-135,2.24132e-133,1.80881e-131,1.3998e-129,1.03732e-127,7.35e-126,4.97144e-124,3.20431e-122,1.96435e-120,1.14297e-118,6.29788e-117,3.27811e-115,1.60745e-113,7.40333e-112,3.19189e-110,1.28348e-108,4.79362e-107,1.65523e-105,5.25675e-104,1.52649e-102,4.02628e-101,9.57327e-100,2.03424e-98,3.82459e-97,6.28758e-96,8.90963e-95,1.06811e-93,1.05497e-92,8.23045e-92,4.7089e-91,1.71321e-90,3.02726e-90,3.9139e-90,4.21989e-90,3.9139e-90,3.02726e-90,1.71321e-90,4.7089e-91,8.23045e-92,1.05497e-92,1.06811e-93,8.90963e-95,6.28758e-96,3.82459e-97,2.03424e-98,9.57327e-100,4.02628e-101,1.52649e-102,5.25675e-104,1.65523e-105,4.79362e-107,1.28348e-108,3.19189e-110,7.40333e-112,1.60745e-113,3.27811e-115,6.29788e-117,1.14297e-118,1.96435e-120,3.20431e-122,4.97144e-124,7.35e-126,1.03732e-127,1.3998e-129,1.80881e-131,2.24132e-133,2.6666e-135,3.04988e-137,3.35712e-139,3.56017e-141,3.64102e-143,3.59443e-145,3.42823e-147,3.16157e-149,2.82141e-151,2.43826e-153,2.04196e-155,1.65827e-157,1.30669e-159,9.99675e-162,7.42951e-164,5.36674e-166,3.76991e-168,2.57652e-170,1.71404e-172,1.11042e-174,7.00836e-177,4.31106e-179,2.58559e-181,1.51253e-183,8.63326e-186,4.80971e-188,2.61625e-190,1.38993e-192,7.21422e-195,3.65921e-197,0
0,3.47033e-197,6.96162e-195,1.36516e-192,2.61625e-190,4.89857e-188,8.95827e-186,1.59958e-183,2.78786e-181,4.74103e-179,7.86418e-177,1.2719e-174,2.00494e-172,3.07908e-170,4.605e-168,6.70397e-166,9.49568e-164,1.30798e-161,1.75118e-159,2.27765e-157,2.8762e-155,3.52429e-153,4.18767e-151,4.82208e-149,5.37718e-147,5.80247e-145,6.0544e-143,6.10339e-141,5.93925e-139,5.57376e-137,5.03954e-135,4.3853e-133,3.66846e-131,2.94658e-129,2.26955e-127,1.67395e-125,1.18053e-123,7.94754e-122,5.09861e-120,3.11103e-118,1.80172e-116,9.8814e-115,5.11937e-113,2.4986e-111,1.14538e-109,4.91502e-108,1.96705e-106,7.31176e-105,2.51266e-103,7.94127e-102,2.29475e-100,6.02251e-99,1.4247e-97,3.01165e-96,5.63201e-95,9.2083e-94,1.29754e-92,1.54675e-91,1.51924e-90,1.17908e-89,6.71536e-89,2.43512e-88,4.30112e-88,5.56054e-88,5.99524e-88,5.56054e-88,4.30112e-88,2.43512e-88,6.71536e-89,1.17908e-89,1.51924e-90,1.54675e-91,1.29754e-92,9.2083e-94,5.63201e-95,3.01165e-96,1.4247e-97,6.02251e-99,2.29475e-100,7.94127e-102,2.51266e-103,7.31176e-105,1.96705e-106,4.91502e-108,1.14538e-109,2.4986e-111,5.11937e-113,9.8814e-115,1.80172e-116,3.11103e-118,5.09861e-120,7.94754e-122,1.18053e-123,1.67395e-125,2.26955e-127,2.94658e-129,3.66846e-131,4.3853e-133,5.03954e-135,5.57376e-137,5.93925e-139,6.10339e-141,6.0544e-143,5.80247e-145,5.37718e-147,4.82208e-149,4.18767e-151,3.52429e-153,2.8762e-155,2.27765e-157,1.75118e-159,1.30798e-161,9.49568e-164,6.70397e-166,4.605e-168,3.07908e-170,2.00494e-172,1.2719e-174,7.86418e-177,4.74103e-179,2.78786e-181,1.59958e-183,8.95827e-186,4.89857e-188,2.61625e-190,1.36516e-192,6.96145e-195,0
0,6.48234e-195,1.29346e-192,2.52301e-190,4.80971e-188,8.95827e-186,1.62969e-183,2.89482e-181,5.01919e-179,8.49164e-177,1.40133e-174,2.25484e-172,3.5363e-170,5.40339e-168,8.04044e-166,1.16465e-163,1.6414e-161,2.24969e-159,2.99707e-157,3.87884e-155,4.8741e-153,5.94313e-151,7.02735e-149,8.05262e-147,8.93611e-145,9.59636e-143,9.96488e-141,9.99737e-139,9.68205e-137,9.04299e-135,8.13745e-133,7.04753e-131,5.86769e-129,4.69087e-127,3.5961e-125,2.63995e-123,1.85308e-121,1.24171e-119,7.92885e-118,4.81544e-116,2.77584e-114,1.51531e-112,7.81399e-111,3.79598e-109,1.73198e-107,7.39739e-106,2.94658e-104,1.09009e-102,3.72817e-101,1.1726e-99,3.37181e-98,8.80516e-97,2.07239e-95,4.35797e-94,8.10616e-93,1.31807e-91,1.84684e-90,2.18905e-89,2.13812e-88,1.6507e-87,9.35859e-87,3.38237e-86,5.97173e-86,7.71989e-86,8.32334e-86,7.71989e-86,5.97173e-86,3.38237e-86,9.35859e-87,1.6507e-87,2.13812e-88,2.18905e-89,1.84684e-90,1.31807e-91,8.10616e-93,4.35797e-94,2.07239e-95,8.80516e-97,3.37181e-98,1.1726e-99,3.72817e-101,1.09009e-102,2.94658e-104,7.39739e-106,1.73198e-107,3.79598e-109,7.81399e-111,1.51531e-112,2.77584e-114,4.81544e-116,7.92885e-118,1.24171e-119,1.85308e-121,2.63995e-123,3.5961e-125,4.69087e-127,5.86769e-129,7.04753e-131,8.13745e-133,9.04299e-135,9.68205e-137,9.99737e-139,9.96488e-141,9.59636e-143,8.93611e-145,8.05262e-147,7.02735e-149,5.94313e-151,4.8741e-153,3.87884e-155,2.99707e-157,2.24969e-159,1.6414e-161,1.16465e-163,8.04044e-166,5.40339e-168,3.5363e-170,2.25484e-172,1.40133e-174,8.49164e-177,5.01919e-179,2.89482e-181,1.62969e-183,8.95827e-186,4.80971e-188,2.52301e-190,1.29343e-192,0
0,1.18216e-192,2.34634e-190,4.55262e-188,8.63326e-186,1.59958e-183,2.89482e-181,5.11547e-179,8.82378e-177,1.48518e-174,2.43839e-172,3.9036e-170,6.0911e-168,9.26016e-166,1.37103e-163,1.97601e-161,2.77103e-159,3.77911e-157,5.00973e-155,6.45178e-153,8.06752e-151,9.78896e-149,1.15185e-146,1.31352e-144,1.4506e-142,1.55029e-140,1.60211e-138,1.59966e-136,1.54183e-134,1.43323e-132,1.28361e-130,1.10645e-128,9.16883e-127,7.29555e-125,5.56672e-123,4.06754e-121,2.84185e-119,1.8954e-117,1.20467e-115,7.28239e-114,4.17843e-112,2.27038e-110,1.16533e-108,5.63477e-107,2.55897e-105,1.08784e-103,4.31279e-102,1.58797e-100,5.40502e-99,1.6918e-97,4.84097e-96,1.25788e-94,2.94548e-93,6.16168e-92,1.13997e-90,1.84337e-89,2.56827e-88,3.02676e-87,2.9397e-86,2.25756e-85,1.27406e-84,4.58942e-84,8.0994e-84,1.04698e-83,1.12881e-83,1.04698e-83,8.0994e-84,4.58942e-84,1.27406e-84,2.25756e-85,2.9397e-86,3.02676e-87,2.56827e-88,1.84337e-89,1.13997e-90,6.16168e-92,2.94548e-93,1.25788e-94,4.84097e-96,1.6918e-97,5.40502e-99,1.58797e-100,4.31279e-102,1.08784e-103,2.55897e-105,5.63477e-107,1.16533e-108,2.27038e-110,4.17843e-112,7.28239e-114,1.20467e-115,1.8954e-117,2.84185e-119,4.06754e-121,5.56672e-123,7.29555e-125,9.16883e-127,1.10645e-128,1.28361e-130,1.43323e-132,1.54183e-134,1.59966e-136,1.60211e-138,1.55029e-140,1.4506e-142,1.31352e-144,1.15185e-146,9.78896e-149,8.06752e-151,6.45178e-153,5.00973e-155,3.77911e-157,2.77103e-159,1.97601e-161,1.37103e-163,9.26016e-166,6.0911e-168,3.9036e-170,2.43839e-172,1.48518e-174,8.82378e-177,5.11547e-179,2.89482e-181,1.59958e-183,8.63326e-186,4.55262e-188,2.34628e-190,0
0,2.10408e-190,4.15414e-188,8.01799e-186,1.51253e-183,2.78786e-181,5.01919e-179,8.82378e-177,1.51422e-174,2.53566e-172,4.14192e-170,6.59721e-168,1.02423e-165,1.54929e-163,2.28238e-161,3.27312e-159,4.56727e-157,6.19808e-155,8.176e-153,1.04779e-150,1.3038e-148,1.57432e-146,1.84351e-144,2.09211e-142,2.29934e-140,2.44559e-138,2.51528e-136,2.49948e-134,2.39771e-132,2.21829e-130,1.97735e-128,1.69642e-126,1.39919e-124,1.10812e-122,8.41582e-121,6.12071e-119,4.25646e-117,2.82572e-115,1.78764e-113,1.07565e-111,6.14319e-110,3.32249e-108,1.69745e-106,8.16967e-105,3.69291e-103,1.56255e-101,6.16574e-100,2.2595e-98,7.65402e-97,2.38419e-95,6.7888e-94,1.75521e-92,4.08911e-91,8.50933e-90,1.56584e-88,2.51797e-87,3.48821e-86,4.08725e-85,3.94717e-84,3.01511e-83,1.69376e-82,6.08095e-82,1.07271e-81,1.38657e-81,1.49493e-81,1.38657e-81,1.07271e-81,6.08095e-82,1.69376e-82,3.01511e-83,3.94717e-84,4.08725e-85,3.48821e-86,2.51797e-87,1.56584e-88,8.50933e-90,4.08911e-91,1.75521e-92,6.7888e-94,2.38419e-95,7.65402e-97,2.2595e-98,6.16574e-100,1.56255e-101,3.69291e-103,8.16967e-105,1.69745e-106,3.32249e-108,6.14319e-110,1.07565e-111,1.78764e-113,2.82572e-115,4.25646e-117,6.12071e-119,8.41582e-121,1.10812e-122,1.39919e-124,1.69642e-126,1.97735e-128,2.21829e-130,2.39771e-132,2.49948e-134,2.51528e-136,2.44559e-138,2.29934e-140,2.09211e-142,1.84351e-144,1.57432e-146,1.3038e-148,1.04779e-150,8.176e-153,6.19808e-155,4.56727e-157,3.27312e-159,2.28238e-161,1.54929e-163,1.02423e-165,6.59721e-168,4.14192e-170,2.53566e-172,1.51422e-174,8.82378e-177,5.01919e-179,2.78786e-181,1.51253e-183,8.01799e-186,4.15403e-188,0
0,3.65377e-188,7.17587e-186,1.37779e-183,2.58559e-181,4.74103e-179,8.49164e-177,1.48518e-174,2.53566e-172,4.22453e-170,6.86571e-168,1.08805e-165,1.68074e-163,2.52966e-161,3.70808e-159,5.29136e-157,7.34704e-155,9.9214e-153,1.30234e-150,1.66087e-148,2.05663e-146,2.47133e-144,2.87995e-142,3.2526e-140,3.55767e-138,3.7659e-136,3.85479e-134,3.81243e-132,3.63991e-130,3.35167e-128,2.9736e-126,2.53918e-124,2.0845e-122,1.64317e-120,1.24214e-118,8.99195e-117,6.2242e-115,4.11292e-113,2.58994e-111,1.5512e-109,8.81827e-108,4.74726e-106,2.41415e-104,1.15652e-102,5.20352e-101,2.19146e-99,8.60681e-98,3.13916e-96,1.05832e-94,3.28071e-93,9.29584e-92,2.3914e-90,5.54283e-89,1.1474e-87,2.09998e-86,3.3581e-85,4.62542e-84,5.3883e-83,5.17386e-82,3.93094e-81,2.19799e-80,7.86497e-80,1.38681e-79,1.79246e-79,1.93253e-79,1.79246e-79,1.38681e-79,7.86497e-80,2.19799e-80,3.93094e-81,5.17386e-82,5.3883e-83,4.62542e-84,3.3581e-85,2.09998e-86,1.1474e-87,5.54283e-89,2.3914e-90,9.29584e-92,3.28071e-93,1.05832e-94,3.13916e-96,8.60681e-98,2.19146e-99,5.20352e-101,1.15652e-102,2.41415e-104,4.74726e-106,8.81827e-108,1.5512e-109,2.58994e-111,4.11292e-113,6.2242e-115,8.99195e-117,1.24214e-118,1.64317e-120,2.0845e-122,2.53918e-124,2.9736e-126,3.35167e-128,3.63991e-130,3.81243e-132,3.85479e-134,3.7659e-136,3.55767e-138,3.2526e-140,2.87995e-142,2.47133e-144,2.05663e-146,1.66087e-148,1.30234e-150,9.9214e-153,7.34704e-155,5.29136e-157,3.70808e-159,2.52966e-161,1.68074e-163,1.08805e-165,6.86571e-168,4.22453e-170,2.53566e-172,1.48518e-174,8.49164e-177,4.74103e-179,2.58559e-181,1.37779e-183,7.17568e-186,0
